,urlid,alchemy_category,commonlinkratio_1,commonlinkratio_2,commonlinkratio_3,commonlinkratio_4,compression_ratio,embed_ratio,framebased,frameTagRatio,hasDomainLink,html_ratio,image_ratio,linkwordscore,non_markup_alphanum_characters,numberOfLinks,numwords_in_url,parametrizedLinkRatio,spelling_errors_ratio,title_len,body_len,sent_title
154,2867,0,0.658682635,0.311377246,0.161676647,0.077844311,21.0,-1.0,0,0.081001473,0,0.220427454,-1.0,37,2907,167,9,0.263473054,0.1,1,1,1
155,1883,4,0.462184874,0.210084034,0.058823529,0.025210084,0.442941176,0.0,0,0.056603774,0,0.265704278,0.031496063,27,3575,119,10,0.058823529,0.119008264,127,3400,1
156,9079,2,0.2,0.0,0.0,0.0,21.0,-1.0,0,0.063492063,0,0.385287356,-1.0,77,34,10,0,0.0,0.05,120,1,1
157,4751,11,0.392857143,0.178571429,0.142857143,0.107142857,21.0,-1.0,0,0.167464115,0,0.241621698,-1.0,68,354,28,2,0.0,0.1,25,1,0
158,770,0,0.511363636,0.0625,0.028409091,0.017045455,0.405239617,0.0,0,0.047075606,0,0.251908929,0.06020558,11,9245,176,6,0.079545455,0.09569378,32,7819,2
159,843,5,0.42962963,0.266666667,0.148148148,0.088888889,0.453216374,0.0,0,0.098240469,0,0.191228646,0.357798165,62,1225,135,7,0.096296296,0.14893617,128,684,1
160,9834,2,0.298245614,0.035087719,0.0,0.0,0.485994398,0.0,0,0.105726872,0,0.254886589,0.293103448,34,483,57,1,0.157894737,0.052173913,35,714,1
161,4668,3,0.709677419,0.580645161,0.290322581,0.161290323,0.480021311,0.0,0,0.070257611,0,0.250716231,0.087774295,30,4368,124,10,0.080645161,0.066445183,149,1877,0
162,10080,5,0.306878307,0.095238095,0.005291005,0.0,0.553079948,0.0,0,0.036166365,0,0.20551981,0.34375,75,496,189,4,0.005291005,0.405172414,123,763,1
163,5834,8,0.689655172,0.439655172,0.155172414,0.043103448,0.441555941,0.0,0,0.072368421,0,0.267079938,0.021493213,24,5763,116,4,0.017241379,0.098152425,40,5193,2
164,10338,1,0.735099338,0.397350993,0.218543046,0.006622517,0.492394611,0.0,0,0.017160686,0,0.209935223,0.035460993,17,4633,151,2,0.231788079,0.098484848,31,2301,0
165,304,6,0.427184466,0.126213592,0.038834951,0.0,0.381156317,0.0,0,0.09335443,0,0.263123222,0.046082949,16,4777,103,15,0.194174757,0.107466063,260,5137,1
166,2927,3,0.622093023,0.348837209,0.069767442,0.052325581,0.517782427,0.0,0,0.040145985,0,0.244586381,0.063768116,34,2433,172,6,0.058139535,0.092814371,36,1912,1
167,3033,3,0.508196721,0.147540984,0.06557377,0.049180328,0.41723356,0.0,0,0.033500838,1,0.155154028,0.014084507,26,1942,61,12,0.491803279,0.036697248,178,441,0
168,7136,7,0.333333333,0.0,0.0,0.0,0.677922078,0.0,0,0.125,0,0.310259419,0.053571429,74,64,24,5,0.125,0.09375,9,385,1
169,6807,0,0.647773279,0.425101215,0.303643725,0.259109312,21.0,-1.0,0,0.038331454,0,0.270359682,-1.0,30,16269,247,0,0.093117409,0.5,1,1,1
170,5278,0,0.555023923,0.267942584,0.200956938,0.105263158,0.476159585,0.0,0,0.02970297,0,0.209989879,0.064516129,43,2531,209,6,0.09569378,0.083657588,47,3083,1
171,3992,1,0.297297297,0.081081081,0.027027027,0.0,0.588541667,0.0,0,0.060702875,0,0.256145077,0.724137931,18,972,37,7,0.108108108,0.043478261,64,192,1
172,3725,4,0.636363636,0.375,0.227272727,0.159090909,0.393945382,0.0,0,0.028767123,0,0.308039747,0.005915863,4,25084,88,8,0.045454545,0.118190005,71,25303,0
173,8016,8,0.67032967,0.340659341,0.186813187,0.076923077,0.479381443,0.0,0,0.029017857,0,0.279815204,0.02728513,27,4030,91,7,0.076923077,0.096774194,51,4074,0
174,6151,0,0.338028169,0.105633803,0.042253521,0.028169014,0.602465331,0.0,0,0.046078431,0,0.247783036,0.226086957,8,14060,142,7,0.23943662,0.125,29,649,1
175,1914,0,0.61746988,0.442771084,0.228915663,0.054216867,21.0,-1.0,0,0.045757072,1,0.231394087,-1.0,51,3324,332,2,0.021084337,0.666666667,1,1,1
176,6259,0,0.494416873,0.087468983,0.07133995,0.040322581,0.345130613,0.0,0,0.002928647,0,0.094922477,0.419398907,14,45826,1612,10,0.346774194,0.066057625,75,8307,1
177,3043,0,0.669354839,0.233870968,0.129032258,0.056451613,0.407859079,0.0,0,0.046099291,0,0.214636423,0.074380165,31,2589,124,3,0.169354839,0.105263158,68,738,1
178,3955,1,0.282051282,0.076923077,0.025641026,0.0,0.571428571,0.0,0,0.076219512,0,0.259407634,0.403508772,17,980,39,8,0.153846154,0.138888889,64,392,1
179,9157,0,0.382352941,0.137254902,0.039215686,0.019607843,0.521410579,0.0,0,0.056234719,0,0.265656747,0.031779661,35,2493,102,8,0.284313725,0.112765957,118,2779,2
180,3079,0,0.599236641,0.145038168,0.061068702,0.030534351,0.421732176,0.0,0,0.053061224,0,0.281888281,0.008333333,22,6988,262,8,0.061068702,0.134514436,47,8752,2
181,3042,0,0.644444444,0.244444444,0.114814815,0.077777778,0.38856305,0.0,0,0.039138943,0,0.22139286,0.233766234,81,1012,270,10,0.037037037,0.073684211,330,1364,2
182,359,0,0.275862069,0.0,0.0,0.0,0.551219512,0.0,0,0.0,1,0.281431005,0.054054054,26,518,29,1,0.068965517,0.098765432,27,410,1
183,4542,2,0.553763441,0.217741935,0.112903226,0.056451613,0.631284916,0.0,0,0.024478042,0,0.247307544,0.838461538,32,10088,372,0,0.072580645,0.089552239,67,715,1
184,6589,0,0.854304636,0.589403974,0.304635762,0.112582781,0.542431193,0.0,0,0.036734694,0,0.208086595,0.08,50,1924,151,5,0.039735099,0.08125,33,872,1
185,6232,2,0.422222222,0.185185185,0.066666667,0.044444444,0.64664311,0.0,0,0.119842829,0,0.215784806,0.744680851,59,826,135,7,0.051851852,0.114754098,46,281,0
186,7748,6,0.642857143,0.357142857,0.25,0.071428571,0.471816284,0.0,0,0.060422961,0,0.291486512,0.011494253,14,3802,56,2,0.017857143,0.138888889,25,958,0
187,4043,0,0.375,0.232142857,0.053571429,0.017857143,0.40445236,0.0,0,0.069069069,0,0.29520208,0.008973081,11,4664,56,9,0.267857143,0.103802672,181,5615,1
188,6331,0,0.494845361,0.381443299,0.072164948,0.041237113,0.47483155,-1.0,0,0.022167488,0,0.257737189,0.052845528,19,2138,97,6,0.113402062,0.089583333,43,2523,1
189,1482,1,0.58984375,0.2890625,0.125,0.087890625,0.474473068,0.0,0,0.00990099,0,0.222849621,0.207692308,54,4301,512,3,0.005859375,0.077333333,39,2135,1
190,6521,0,0.53030303,0.196969697,0.090909091,0.03030303,0.442028986,0.0,0,0.035281147,0,0.175376918,0.06,32,5072,198,13,0.136363636,0.106741573,165,4140,2
191,1106,0,0.388059701,0.104477612,0.082089552,0.0,0.517204301,0.0,0,0.020989505,0,0.20022412,0.148255814,8,7422,134,2,0.402985075,0.112759644,48,1860,1
192,6127,0,0.336956522,0.184782609,0.086956522,0.054347826,0.45979021,0.0,0,0.077821012,0,0.234554555,0.081232493,21,3045,92,8,0.065217391,0.088948787,153,2288,1
193,3112,2,0.385026738,0.090909091,0.048128342,0.0,0.462741313,0.0,0,0.013513514,0,0.265141701,0.034552846,3,35090,187,1,0.016042781,0.086021505,48,5178,1
194,2410,0,0.288461538,0.115384615,0.057692308,0.038461538,0.494057725,0.005012531,0,0.095846645,0,0.278013404,0.007518797,19,2334,52,6,0.230769231,0.089285714,52,2356,0
195,6327,5,0.558139535,0.096899225,0.042635659,0.027131783,0.454788121,0.0,0,0.041666667,0,0.2122669,0.085769981,27,5656,258,5,0.348837209,0.108159393,122,2997,2
196,7821,6,0.262295082,0.06557377,0.049180328,0.016393443,0.474936279,0.0,0,0.072,0,0.224912202,0.155339806,30,971,61,4,0.213114754,0.089201878,49,1177,0
197,4877,7,0.659318637,0.172344689,0.03006012,0.01002004,0.513264129,0.00621118,0,0.031565657,0,0.190638061,0.527950311,37,5686,499,3,0.06012024,0.065088757,67,867,1
198,5236,3,0.550161812,0.200647249,0.113268608,0.074433657,0.562820513,0.0,0,0.041901188,0,0.181037778,0.718309859,40,5446,309,5,0.330097087,0.087431694,248,780,0
199,3470,1,0.335260116,0.10982659,0.023121387,0.0,0.391353811,0.0,0,0.017114914,0,0.202384941,0.293650794,20,4774,173,1,0.161849711,0.108843537,91,879,1
200,9037,0,0.793103448,0.318965517,0.120689655,0.017241379,21.0,-1.0,0,0.044334975,0,0.265471729,-1.0,22,3593,116,8,0.00862069,0.111111111,1,1,1
201,4627,0,0.793478261,0.597826087,0.434782609,0.282608696,21.0,-1.0,0,0.075294118,0,0.227709663,-1.0,76,618,92,1,0.02173913,0.142857143,38,1,1
202,1491,2,0.226415094,0.150943396,0.056603774,0.018867925,0.771276596,0.0,0,0.05775076,0,0.1682168,0.733333333,95,121,53,7,0.79245283,0.093023256,18,188,1
203,8337,2,0.484337349,0.278313253,0.128915663,0.08313253,0.433191187,0.0,0,0.032145624,0,0.190453254,0.442764579,57,4989,830,5,0.206024096,0.071895425,47,2814,1
204,9578,1,0.235849057,0.037735849,0.018867925,0.0,0.502860412,0.0,0,0.058712121,0,0.215756716,0.149090909,21,1979,106,3,0.141509434,0.068345324,54,1748,0
205,4212,1,0.642857143,0.25,0.112244898,0.06122449,0.437733499,0.0,0,0.066666667,0,0.215641702,0.054054054,50,2464,196,13,0.102040816,0.072327044,151,1606,2
206,8234,1,0.603603604,0.441441441,0.09009009,0.036036036,0.737024221,0.0,0,0.022277228,0,0.214861583,0.288135593,47,780,111,0,0.828828829,0.12962963,24,289,1
207,1776,1,0.521367521,0.145299145,0.051282051,0.008547009,0.454545455,0.0,0,0.079268293,0,0.237426943,0.257894737,35,1612,117,7,0.136752137,0.058536585,86,1056,1
208,2551,4,0.524714829,0.224334601,0.091254753,0.053231939,0.525368249,0.0,0,0.043010753,0,0.195662658,1.0,36,10299,526,13,0.102661597,0.082706767,179,611,0
209,1594,3,0.012406948,0.0,0.0,0.0,0.393323016,0.0,0,0.01416613,0,0.184430116,0.01953125,3,9822,403,5,0.022332506,0.063968668,40,4523,0
210,9347,8,0.371428571,0.152380952,0.104761905,0.095238095,0.546572935,0.0,0,0.127232143,0,0.246945171,0.144385027,41,2017,105,8,0.00952381,0.046391753,52,1138,1
211,5004,8,0.692682927,0.268292683,0.117073171,0.068292683,0.439324117,0.0,0,0.064383562,0,0.22984946,0.019444444,34,3966,205,9,0.048780488,0.132275132,173,1953,2
212,9182,0,0.428571429,0.195054945,0.049450549,0.005494505,0.878787879,0.0,0,0.026666667,0,0.189541206,4.095238095,38,4171,364,7,0.461538462,0.113636364,123,132,1
213,2422,1,0.487603306,0.140495868,0.049586777,0.0,0.448969813,-1.0,0,0.072897196,0,0.244863432,0.121126761,24,3114,121,8,0.041322314,0.063013699,102,2087,0
214,6882,0,0.316062176,0.139896373,0.031088083,0.020725389,0.463035019,0.023809524,0,0.026078235,0,0.219912979,1.880952381,19,6666,193,0,0.005181347,0.106382979,31,257,1
215,3369,0,0.680555556,0.37037037,0.138888889,0.041666667,0.456696429,0.0,0,0.017293998,0,0.21703495,0.04915912,40,4196,216,5,0.023148148,0.091511936,119,4468,1
216,9386,1,0.518072289,0.265060241,0.21686747,0.192771084,0.473770492,0.0,0,0.037406484,0,0.264224102,0.04315197,13,5279,83,4,0.0,0.077212806,97,3045,1
217,9406,6,0.843181818,0.263636364,0.259090909,0.254545455,0.873333333,0.0,0,0.01164338,0,0.17254166,4.785714286,12,18001,440,3,0.545454545,0.142857143,30,150,0
218,7869,1,0.240566038,0.056603774,0.009433962,0.004716981,0.768817204,0.0,0,0.037518038,0,0.191851033,2.1,57,792,212,6,0.113207547,0.048780488,41,186,1
219,3851,0,0.8,0.32173913,0.12173913,0.017391304,21.0,-1.0,0,0.044776119,0,0.26826371,-1.0,24,3488,115,7,0.008695652,0.111111111,1,1,1
220,9117,2,0.540322581,0.282258065,0.14516129,0.032258065,0.454368932,0.0,0,0.063305979,0,0.254245881,0.201058201,13,7331,124,7,0.064516129,0.077294686,67,1030,0
221,4163,0,0.459016393,0.298360656,0.22295082,0.190163934,0.424359265,0.0,0,0.028492647,0,0.184904185,0.103009259,20,9109,305,5,0.180327869,0.122012579,40,4409,1
222,5369,0,0.395604396,0.153846154,0.010989011,0.0,0.472039905,0.0,0,0.03163017,0,0.257371435,0.020618557,10,5477,91,4,0.098901099,0.104454685,53,3809,0
223,2381,8,0.803921569,0.470588235,0.078431373,0.019607843,0.456790123,0.0,0,0.053921569,0,0.230944315,0.020661157,38,1124,51,2,0.039215686,0.040322581,69,1620,0
224,6591,0,0.2,0.0,0.0,0.0,0.435174419,0.0,0,0.101485149,0,0.265198129,0.065546218,8,3301,65,4,0.123076923,0.082311734,56,3440,1
225,8537,0,0.35989011,0.123626374,0.002747253,0.0,0.633333333,0.0,0,0.004550626,0,0.116722949,2.155555556,40,2583,364,6,0.159340659,0.116666667,40,360,1
226,3986,2,0.653543307,0.25984252,0.039370079,0.0,0.537190083,0.0,0,0.111753372,0,0.18174394,0.278350515,28,2823,127,8,0.039370079,0.009090909,39,605,1
227,136,0,0.201754386,0.061403509,0.026315789,0.0,0.423872934,0.0,0,0.059322034,0,0.215029923,0.039767216,10,6060,114,6,0.0,0.055441478,107,6233,1
228,5155,1,0.050847458,0.0,0.0,0.0,0.498723404,0.0,0,0.064615385,0,0.204058051,0.091891892,9,760,59,3,0.0,0.078125,106,1175,1
229,5219,3,0.490654206,0.205607477,0.088785047,0.070093458,0.420827389,0.0,0,0.035971223,0,0.226928617,0.082758621,21,6595,214,2,0.102803738,0.076843198,29,5606,1
230,3134,0,0.761589404,0.509933775,0.119205298,0.052980132,0.480253535,0.0,0,0.08492201,0,0.229919602,0.051829268,44,2503,151,3,0.01986755,0.067484663,43,2051,1
231,4394,0,0.272727273,0.090909091,0.0,0.0,21.0,-1.0,0,0.140625,0,0.382148133,-1.0,82,53,22,1,0.090909091,0.2,18,1,1
232,3571,1,0.282051282,0.076923077,0.025641026,0.0,0.60106383,0.0,0,0.076219512,0,0.260193036,0.793103448,17,968,39,8,0.153846154,0.130434783,62,188,1
233,942,0,0.661354582,0.195219124,0.115537849,0.067729084,0.443633952,0.0,0,0.043280182,0,0.190567039,0.060225847,30,4313,251,9,0.151394422,0.092071611,55,4524,1
234,9092,2,0.343065693,0.175182482,0.124087591,0.109489051,0.457335015,0.0,0,0.049275362,0,0.198029824,0.087053571,22,5211,137,9,0.065693431,0.118421053,129,2379,1
235,1761,1,0.514018692,0.070093458,0.03271028,0.023364486,0.443843031,-1.0,0,0.049605411,0,0.216563348,0.169191919,27,5086,214,1,0.308411215,0.171355499,77,2217,0
236,3217,2,0.055555556,0.0,0.0,0.0,0.684729064,0.0,0,0.066666667,0,0.301595132,0.75,21,346,36,1,0.166666667,0.205128205,45,203,0
237,5968,5,0.351351351,0.081081081,0.027027027,0.0,0.595744681,0.0,0,0.060702875,0,0.258842136,0.724137931,15,1096,37,7,0.108108108,0.043478261,62,188,1
238,8540,1,0.476190476,0.197278912,0.129251701,0.115646259,0.446665421,0.0,0,0.043137255,0,0.21853117,0.057734205,14,6169,147,3,0.156462585,0.051743532,53,5353,1
239,471,0,0.674509804,0.282352941,0.074509804,0.02745098,0.0,-1.0,0,0.037990196,0,0.24295648,-1.0,40,4349,255,6,0.078431373,0.076923077,45,0,0
240,5986,0,0.114285714,0.0,0.0,0.0,0.655913978,0.0,0,0.100478469,0,0.253251047,0.162790698,19,228,35,3,0.371428571,0.072916667,25,558,1
241,2812,8,0.69,0.26,0.06,0.04,0.267083333,0.0,0,0.050343249,0,0.207731851,0.012465374,8,16389,100,9,0.04,0.047511312,43,9600,1
242,5435,0,0.297297297,0.081081081,0.027027027,0.0,0.60989011,0.0,0,0.060897436,0,0.255047925,0.724137931,19,906,37,8,0.108108108,0.111111111,59,182,1
243,1451,0,0.597014925,0.276119403,0.141791045,0.067164179,0.441983388,0.0,0,0.02739726,0,0.223798366,0.040697674,32,3314,134,4,0.074626866,0.087082729,30,3973,0
244,5642,4,0.40625,0.1484375,0.0078125,0.0,0.549348231,0.0,0,0.040632054,0,0.248175905,0.146341463,36,1493,128,2,0.015625,0.086021505,51,537,1
245,1932,1,0.726256983,0.301675978,0.100558659,0.033519553,0.45544186,0.0,0,0.034602076,0,0.220829132,0.013307985,21,4804,179,0,0.016759777,0.09394572,57,5375,0
246,936,7,0.32300885,0.079646018,0.030973451,0.022123894,0.498850575,0.0,0,0.043132804,0,0.201812332,0.822580645,54,1662,226,5,0.137168142,0.179487179,45,435,1
247,1791,1,0.531791908,0.300578035,0.213872832,0.202312139,0.374354408,0.0,0,0.045840407,0,0.221614247,0.025862069,22,6569,173,11,0.086705202,0.095837367,161,5615,0
248,2289,1,0.905236908,0.633416459,0.351620948,0.137157107,0.793333333,0.0,0,0.004219409,0,0.151048902,0.363636364,95,324,401,1,0.97755611,0.029411765,79,150,1
249,5922,3,0.434285714,0.222857143,0.045714286,0.017142857,0.365892714,0.0,0,0.006410256,0,0.122599599,0.387323944,81,394,175,2,0.971428571,0.028169014,36,1249,0
250,3507,0,0.642424242,0.533333333,0.4,0.339393939,0.421870585,0.0,0,0.04607721,0,0.243716306,0.11409396,53,5546,165,4,0.151515152,0.106687898,160,3539,2
251,442,2,0.529411765,0.411764706,0.274509804,0.078431373,0.942307692,0.0,0,0.025316456,0,0.226853033,3.75,86,208,51,4,0.098039216,0.043478261,51,52,1
252,4466,0,0.0,0.0,0.0,0.0,0.593023256,0.0,0,0.122807018,0,0.291644863,0.234042553,13,177,7,1,0.0,0.057692308,36,258,1
253,7463,0,0.552529183,0.214007782,0.073929961,0.031128405,0.430957084,0.0,0,0.05952381,1,0.247760319,0.054421769,28,4789,257,6,0.13229572,0.093,45,5569,1
254,9784,2,0.0,0.0,0.0,0.0,21.0,-1.0,0,0.344262295,0,0.372933613,-1.0,5,194,2,9,0.5,0.05,43,1,1
255,2378,1,0.226190476,0.047619048,0.0,0.0,21.0,-1.0,0,0.048109966,0,0.199969025,-1.0,53,334,84,6,0.273809524,0.2,40,1,0
256,10400,2,0.185185185,0.055555556,0.055555556,0.0,0.576763485,0.0,0,0.071748879,0,0.283400073,0.113924051,85,111,54,0,0.740740741,0.130952381,24,482,1
257,4008,4,0.307692308,0.128205128,0.0,0.0,0.484280532,0.0,0,0.122395833,0,0.237167669,0.026022305,14,2303,39,5,0.256410256,0.123636364,51,1654,1
258,7605,7,0.658986175,0.3640553,0.230414747,0.202764977,0.459865355,0.0,0,0.079656863,0,0.224361985,0.171597633,56,2283,217,9,0.341013825,0.08797654,91,1931,1
259,2252,2,0.467592593,0.24537037,0.055555556,0.023148148,21.0,-1.0,0,0.020134228,0,0.229138276,-1.0,12,12459,216,1,0.828703704,0.5,1,1,1
260,6737,4,0.768,0.312,0.112,0.016,0.365610459,0.0,0,0.04109589,0,0.265981943,0.005763689,24,4198,125,7,0.008,0.097525473,37,4513,1
261,5331,2,0.491525424,0.220338983,0.101694915,0.025423729,0.388101983,0.0,0,0.066831683,0,0.200306755,0.23030303,14,7132,118,7,0.06779661,0.07027027,91,1059,2
262,1720,6,0.571428571,0.187830688,0.08994709,0.05026455,0.52520224,0.003424658,0,0.032875368,0,0.172078299,0.328767123,26,10886,378,6,0.312169312,0.048231511,170,1607,2
263,1600,0,0.384976526,0.117370892,0.018779343,0.004694836,0.570719603,0.0,0,0.032490975,0,0.249169106,0.254545455,35,2774,213,4,0.009389671,0.111764706,79,806,2
264,4838,0,0.411552347,0.025270758,0.007220217,0.0,0.663333333,0.0,0,0.013824885,0,0.157847017,3.818181818,23,4421,277,2,0.397111913,0.083333333,30,300,1
265,6534,4,0.661858974,0.274038462,0.091346154,0.0625,0.327010622,0.0,0,0.032144119,0,0.176230125,0.20242915,25,18545,624,4,0.322115385,0.107038123,75,3954,1
266,6999,0,0.454545455,0.151515152,0.060606061,0.0,0.420431115,0.0,0,0.06875,0,0.361258021,0.002267574,10,4431,33,9,0.03030303,0.126553672,149,5335,2
267,7445,0,0.272151899,0.132911392,0.094936709,0.082278481,0.416969697,0.0,0,0.053156146,0,0.209840477,0.289036545,17,3449,158,6,0.392405063,0.080808081,36,1650,1
268,7067,2,0.47008547,0.290598291,0.179487179,0.05982906,0.477197931,0.0,0,0.089686099,0,0.274392297,0.024590164,27,3330,117,7,0.017094017,0.107883817,67,4254,1
269,2565,6,0.52,0.22,0.15,0.08,0.621076233,0.0,0,0.028248588,0,0.232102682,0.438356164,70,617,100,5,0.23,0.130952381,47,446,0
270,4287,10,0.56284153,0.262295082,0.087431694,0.027322404,0.475711449,0.0,0,0.066206897,0,0.299096746,0.024408284,25,6379,183,4,0.049180328,0.105508146,59,7555,2
271,827,3,0.352,0.144,0.064,0.032,0.461231015,0.0,0,0.027960526,0,0.238144563,0.009111617,12,7854,125,8,0.032,0.111374408,50,2501,0
272,5739,0,0.4,0.0,0.0,0.0,21.0,-1.0,0,0.035714286,0,0.40972973,-1.0,29,34,5,3,0.0,0.0,32,1,1
273,146,1,0.810344828,0.663793103,0.293103448,0.103448276,0.540740741,0.0,0,0.048309179,0,0.192428269,0.132231405,66,843,116,4,0.043103448,0.046153846,65,810,0
274,7215,1,0.180327869,0.0,0.0,0.0,0.557603687,0.0,0,0.045751634,0,0.224641065,0.11627907,9,1826,61,1,0.213114754,0.120253165,21,868,1
275,4693,3,0.542105263,0.315789474,0.189473684,0.094736842,0.476142388,0.0,0,0.059566787,0,0.263964409,0.024032043,32,4615,190,10,0.021052632,0.070921986,48,3961,0
276,2184,1,0.547619048,0.214285714,0.111111111,0.055555556,0.466744914,0.0,0,0.055803571,0,0.228783912,0.052208835,20,3931,126,5,0.126984127,0.088362069,38,2556,1
277,2771,0,0.3546875,0.16875,0.0875,0.0515625,0.439658241,0.0,0,0.003410853,0,0.185066139,0.28057554,13,42211,640,0,0.025,0.11588785,133,2809,2
278,10503,4,0.657657658,0.490990991,0.364864865,0.306306306,0.422192602,0.0,0,0.039529915,0,0.255002754,0.044689119,41,9707,222,3,0.117117117,0.087846764,103,9003,2
279,2529,4,0.43877551,0.275510204,0.142857143,0.142857143,0.442676311,0.0,0,0.037996546,0,0.286058187,0.105960265,28,4529,98,2,0.234693878,0.075388027,119,2765,2
280,3976,0,0.780918728,0.424028269,0.265017668,0.261484099,0.500875657,0.0,0,0.016545334,0,0.168513908,0.569306931,13,14440,283,3,0.300353357,0.066666667,26,1142,1
281,3362,5,0.548951049,0.230769231,0.094405594,0.055944056,0.731428571,0.041666667,0,0.027642276,0,0.227650975,3.5,65,1750,286,1,0.552447552,0.085714286,56,175,1
282,9938,0,0.763532764,0.384615385,0.07977208,0.025641026,0.485683987,0.0,0,0.035190616,0,0.194705061,0.05027933,71,1581,351,7,0.122507123,0.052910053,50,943,0
283,7271,2,0.386440678,0.189830508,0.074576271,0.061016949,0.409656181,0.0,0,0.054794521,0,0.220567085,0.176470588,45,4216,295,9,0.06440678,0.106339468,221,2734,1
284,655,0,0.1,0.0,0.0,0.0,0.519547325,0.0,0,0.072625698,0,0.306015981,0.147239264,20,837,40,6,0.125,0.018867925,276,972,1
285,6274,0,0.553571429,0.220238095,0.06547619,0.017857143,0.462777228,0.0,0,0.052112676,0,0.236182275,0.015317287,24,6247,168,4,0.136904762,0.113833992,39,7078,1
286,6746,0,0.36,0.12,0.06,0.04,0.473378509,0.0,0,0.093085106,0,0.288805754,0.078947368,26,1431,50,6,0.02,0.11,44,1033,0
287,9448,0,0.173913043,0.086956522,0.0,0.0,0.414703783,0.0,0,0.169014085,0,0.27984318,0.080952381,25,401,23,3,0.217391304,0.041884817,53,1401,0
288,5628,7,0.133333333,0.0,0.0,0.0,0.666666667,0.0,0,0.025974026,0,0.31153601,0.75,13,338,15,1,0.266666667,0.032258065,14,180,1
289,5477,2,0.568181818,0.409090909,0.0,0.0,0.512605042,0.0,0,0.055335968,0,0.259362968,0.056790123,10,4641,88,1,0.147727273,0.101827676,52,2142,1
290,9955,4,0.829787234,0.64893617,0.244680851,0.095744681,0.383524479,0.0,0,0.024444444,0,0.252064181,0.005772006,20,6769,94,17,0.0,0.105300353,130,8109,1
291,8215,2,0.314814815,0.240740741,0.166666667,0.111111111,0.461231995,0.0,0,0.034328358,0,0.219084562,0.124401914,14,4536,108,6,0.055555556,0.059504132,42,3263,1
292,10350,0,0.423076923,0.115384615,0.038461538,0.0,0.561521253,0.0,0,0.009784736,0,0.222973395,0.640625,64,559,130,1,0.107692308,0.101449275,33,447,1
